PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy,hour,day,month
23.26,15.86,0.0,13.21,0.57,0.0,0.0,1033.94,26.28,1.0093472750316856,6.216,119.21428571428571,13.703214285714283,11.44,1,0,0,0,1,0,0,0,0,0,8,7,1
22.58,16.36,0.0,12.23,0.53,0.0,0.0,1034.9,27.0,1.0093472750316856,6.216,40.31578947368421,13.248947368421051,12.28,1,0,0,0,1,0,0,0,0,0,9,7,1
22.49,15.95,0.0,12.27,0.52,0.0,0.0,1034.84,27.46,1.0093472750316856,6.216,22.0,14.56,14.56,1,0,0,0,1,0,0,0,0,0,10,7,1
22.42,19.37,0.0,12.27,0.49,0.0,0.0,1034.78,29.08,1.0093472750316856,6.216,119.21428571428571,13.703214285714283,11.44,1,0,0,0,1,0,0,0,0,0,11,7,1
26.46,23.39,0.0,9.72,0.41,0.0,0.0,1034.72,30.44,1.0093472750316856,6.216,151.83333333333334,7.4316666666666675,7.32,1,0,0,0,1,0,0,0,0,0,12,7,1
29.32,23.32,0.0,10.65,0.44,0.0,0.0,1035.106667,30.2,1.0093472750316856,6.216,126.4494382022472,7.26662921348314,7.01,1,0,0,0,1,0,0,0,0,0,13,7,1
30.32,22.22,0.0,10.54,0.43,0.0,0.0,1035.4933330000001,30.2,1.0093472750316856,6.216,101.0,8.950142857142863,8.69,1,0,0,0,1,0,0,0,0,0,14,7,1
33.48,19.98,0.38,10.31,0.46,0.0,0.0,1035.88,28.37,0.0,6.216,101.0,8.950142857142863,8.69,1,0,0,0,0,0,0,0,0,1,15,7,1
35.93,18.44,0.0,9.88,0.52,0.0,0.0,1036.553333,24.9,0.0,6.216,148.40650406504065,5.762868852459014,5.29,1,0,0,0,1,0,0,0,0,0,16,7,1
43.53,17.88,0.0,9.43,0.52,0.0,0.0,1037.226667,24.43,0.0,6.216,148.40650406504065,5.762868852459014,5.29,1,0,0,0,1,0,0,0,0,0,17,7,1
46.05,18.79,0.38,8.06,0.49,0.0,0.0,1037.9,24.43,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,0,1,18,7,1
69.61,23.29,0.0,8.58,0.53,0.0,0.0,1038.4933330000001,23.29,0.0,6.216,157.888,3.2278399999999867,2.56,1,0,0,0,1,0,0,0,0,0,19,7,1
83.92,18.94,0.0,8.45,0.63,0.0,0.0,1039.086667,18.94,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,20,7,1
92.34,15.93,0.0,6.99,0.67,0.0,0.0,1039.68,15.93,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,21,7,1
104.82,14.57,0.0,7.08,0.72,0.0,0.0,1039.813333,14.57,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,22,7,1
103.66,14.57,0.0,7.08,0.72,0.0,0.0,1039.946667,14.57,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,23,7,1
102.5,14.34,0.38,8.29,0.76,0.0,0.0,1040.08,14.34,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,0,8,1
139.51,15.45,0.0,8.06,0.72,0.0,0.0,1040.146667,15.45,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,1,8,1
143.75,10.2,0.0,5.03,0.79,0.0,0.0,1040.213333,10.2,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,2,8,1
131.41,10.2,0.0,5.03,0.79,0.0,0.0,1040.28,10.2,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,3,8,1
125.34,8.37,0.0,3.24,0.79,0.0,0.0,1040.713333,8.37,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,4,8,1
137.49,6.58,0.0,3.24,0.86,0.0,0.0,1041.146667,6.58,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,5,8,1
119.89,10.2,0.0,3.24,0.73,0.0,0.0,1041.58,10.2,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,6,8,1
93.69,8.37,0.0,3.24,0.79,0.0,0.0,1041.693333,8.37,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,7,8,1
93.43,10.2,0.19,5.03,0.79,0.0,0.0,1041.806667,10.2,1.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,8,8,1
105.75,18.48,0.75,8.29,0.64,0.0,0.0,1041.92,18.48,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,9,8,1
115.52,21.44,0.75,9.69,0.6,0.0,0.0,1040.973333,21.44,1.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,10,8,1
128.99,23.29,0.75,11.35,0.6,0.0,0.0,1040.026667,23.29,1.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,11,8,1
132.59,25.14,0.75,13.14,0.6,0.0,0.0,1039.08,25.14,1.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,12,8,1
124.44,26.52,0.75,13.14,0.57,0.0,0.0,1038.86,26.52,1.0,6.216,85.33333333333333,8.321666666666667,2.03,1,0,0,0,0,0,0,1,0,0,13,8,1
113.58,25.14,0.75,13.14,0.6,0.0,0.0,1038.64,25.14,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,14,8,1
110.53,24.9,0.75,14.4,0.64,0.0,0.0,1038.42,24.9,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,15,8,1
94.87,24.67,0.75,15.67,0.68,0.0,0.0,1038.95,24.67,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,16,8,1
125.78,24.67,0.75,14.36,0.64,0.0,0.0,1039.48,24.67,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,17,8,1
152.43,24.67,0.75,14.45,0.65,0.0,0.0,1040.01,24.67,0.0,6.216,196.125,1.5274999999999994,0.24,1,0,0,0,0,0,0,1,0,0,18,8,1
186.11,24.19,0.75,15.41,0.69,0.0,0.0,1040.146667,24.19,0.0,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,1,0,0,19,8,1
199.57,24.19,0.75,16.77,0.73,0.0,0.0,1040.283333,24.19,0.0,4.346,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,20,8,1
165.02,24.62,0.75,17.61,0.74,0.0,0.0,1040.42,24.62,0.0,4.346,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,21,8,1
198.06,22.81,0.75,17.61,0.8,0.0,0.0,1039.95,22.81,0.0,3.73,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,1,0,0,22,8,1
202.47,25.57,0.75,17.03,0.7,0.0,0.0,1039.48,25.57,0.0,3.73,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,23,8,1
206.88,22.81,0.75,15.67,0.74,0.0,0.0,1039.01,22.81,0.0,4.346,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,0,9,1
218.83,19.83,0.44,12.67,0.73,0.0,0.0,1039.076667,19.83,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,1,9,1
242.03,15.63,0.0,10.41,0.79,0.0,0.0,1039.143333,15.63,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,2,9,1
195.89,13.8,0.0,8.58,0.79,0.0,0.0,1039.21,13.8,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,3,9,1
215.03,13.8,0.0,8.58,0.79,0.0,0.0,1039.343333,13.8,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,4,9,1
206.09,11.99,0.0,8.58,0.86,0.0,0.0,1039.476667,11.99,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,5,9,1
162.35,10.2,0.0,6.78,0.86,0.0,0.0,1039.61,10.2,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,6,9,1
164.2,11.99,0.0,8.58,0.86,0.0,0.0,1039.346667,11.99,0.0,4.346,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,7,9,1
154.62,17.41,0.44,12.19,0.8,0.0,0.0,1039.083333,17.41,1.0,3.73,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,8,9,1
156.59,21.01,0.75,14.0,0.74,0.0,0.0,1038.82,21.01,1.0,3.73,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,9,9,1
173.01,22.81,1.0,15.83,0.74,0.0,0.0,1037.473333,22.81,1.0,3.042,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,10,9,1
255.82,27.89,0.75,16.58,0.62,0.0,0.0,1036.126667,27.89,1.0,2.609,95.77777777777777,6.437777777777778,2.89,1,0,0,0,0,0,0,1,0,0,11,9,1
285.8,29.26,0.75,17.75,0.62,0.0,0.0,1034.78,29.26,1.0,3.73,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,12,9,1
284.95,31.08,0.75,18.2,0.58,0.0,0.0,1034.36,31.08,1.0,3.73,209.33333333333334,2.8383333333333334,1.33,1,0,0,0,0,0,0,1,0,0,13,9,1
234.65,31.32,1.0,18.33,0.58,0.0,0.0,1033.94,31.32,0.0,3.73,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,1,0,14,9,1
184.35,31.08,1.0,19.57,0.62,0.0,0.0,1033.52,31.08,0.0,3.73,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,15,9,1
197.68,30.6,1.0,20.68,0.66,0.0,0.0,1033.056667,30.6,0.0,4.974,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,1,0,16,9,1
184.97,29.26,1.0,22.14,0.74,0.0,0.0,1032.593333,29.26,0.0,3.108,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,0,1,0,17,9,1
254.35,29.26,1.0,22.23,0.75,0.0,0.0,1032.13,29.26,0.0,3.108,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,1,0,18,9,1
269.78,29.26,1.0,20.93,0.71,0.0,0.0,1031.156667,29.26,0.0,3.73,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,19,9,1
297.1,26.52,0.75,19.64,0.75,0.0,0.0,1030.183333,26.52,0.0,3.73,101.0,4.74,1.56,1,0,0,0,0,0,0,1,0,0,20,9,1
279.48,24.9,0.75,19.49,0.8,0.0,0.0,1029.21,24.9,0.0,6.216,179.5,4.509285714285714,2.19,1,0,0,0,0,0,0,1,0,0,21,9,1
280.5,23.29,0.75,17.81,0.79,0.0,0.0,1028.01,23.29,0.0,4.346,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,22,9,1
319.655,23.29,0.44,17.81,0.79,0.0,0.0,1026.81,23.29,0.0,3.73,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,23,9,1
358.81,21.91,0.44,16.54,0.8,0.0,0.0,1025.61,21.91,0.0,3.73,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,0,0,0,0,0,1,0,10,1
333.37,21.67,0.19,16.32,0.8,0.0,0.0,1024.88,21.67,0.0,3.108,22.0,2.04,1.09,1,0,0,0,0,0,0,0,0,1,1,10,1
345.08,17.41,0.19,15.83,0.93,0.0,0.0,1024.15,17.41,0.0,3.108,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,2,10,1
368.99,17.41,0.19,15.83,0.93,0.0,0.0,1023.42,17.41,0.0,3.108,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,3,10,1
347.17,12.19,0.19,15.83,0.93,0.0,0.0,1023.253333,17.41,0.0,3.108,160.71280276816609,9.73,3.36,1,0,0,0,0,0,0,0,0,1,4,10,1
335.64,17.41,0.19,15.83,0.93,0.0,0.0,1023.086667,17.41,0.0,3.108,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,5,10,1
325.04,19.2,0.44,15.83,0.86,0.0,0.0,1022.92,19.2,0.0,3.108,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,6,10,1
294.99,21.01,0.75,17.61,0.86,0.0,0.0,1022.716667,21.01,0.0,2.7960000000000003,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,7,10,1
298.97,24.9,0.75,19.65,0.8,0.0,0.0,1022.513333,24.9,1.0,2.488,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,8,10,1
329.92,27.89,0.44,19.88,0.72,0.0,0.0,1022.31,27.89,1.0,2.488,164.52941176470588,3.5681249999999993,0.48,1,0,0,0,0,0,0,0,0,1,9,10,1
331.49,32.73,0.19,21.94,0.64,0.0,0.0,1021.41,32.73,2.0,2.175,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,10,10,1
360.94,34.3,0.19,22.09,0.61,0.0,0.0,1020.51,34.3,2.0,2.175,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,0,1,11,10,1
368.41,34.78,0.19,23.91,0.64,0.0,0.0,1019.61,34.78,1.0,3.108,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,12,10,1
289.72,36.16,0.44,24.0,0.61,0.0,0.0,1019.636667,36.16,1.0,2.488,245.84615384615384,7.38923076923077,1.42,1,0,0,0,0,0,0,0,0,1,13,10,1
214.23,36.39,0.75,24.14,0.61,0.0,0.0,1019.663333,36.39,0.0,2.859,169.0,6.184374999999999,0.95,1,0,0,0,0,0,0,1,0,0,14,10,1
291.69,35.39,0.75,26.62,0.7,0.0,0.0,1019.69,35.39,0.0,2.488,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,1,0,0,15,10,1
252.95,33.58,0.75,28.41,0.81,0.0,0.0,1020.0,33.58,0.0,3.108,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,16,10,1
283.56,33.09,0.75,29.12,0.77,0.0,0.0,1020.31,35.49,0.0,3.108,123.35,8.348,3.13,1,0,0,0,0,0,0,1,0,0,17,10,1
302.94,35.49,0.75,29.2,0.78,0.0,0.0,1020.62,35.49,0.0,2.488,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,1,0,0,18,10,1
402.0,34.38,0.44,29.43,0.82,0.0,0.0,1020.443333,34.38,0.0,2.175,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,0,0,1,19,10,1
428.09,32.5,0.0,27.69,0.82,0.0,0.0,1020.266667,32.5,0.0,2.175,101.0,4.74,1.56,1,0,0,0,1,0,0,0,0,0,20,10,1
436.44,30.91,0.0,26.16,0.82,0.0,0.0,1020.09,30.91,0.0,3.108,95.77777777777777,6.437777777777778,2.89,1,0,0,0,1,0,0,0,0,0,21,10,1
413.73,29.55,0.0,24.78,0.82,0.0,0.0,1020.266667,29.55,0.0,1.12,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,22,10,1
467.1,27.95,0.0,24.63,0.87,0.0,0.0,1020.443333,27.95,0.0,2.175,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,23,10,1
520.47,27.71,0.0,23.02,0.82,0.0,0.0,1020.62,27.71,0.0,2.488,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,0,11,1
564.29,26.33,0.0,23.02,0.87,0.0,0.0,1020.443333,26.33,0.0,2.048,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,1,11,1
567.52,24.7,0.0,21.48,0.87,0.0,0.0,1020.266667,24.7,0.0,0.9940000000000001,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,2,11,1
528.38,21.01,0.0,19.4,0.93,0.0,0.0,1020.09,21.01,0.0,2.175,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,3,11,1
436.61,21.01,0.0,19.4,0.93,0.0,0.0,1020.023333,21.01,0.0,2.488,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,4,11,1
565.82,19.2,0.0,19.2,1.0,0.0,0.0,1019.956667,19.2,0.0,1.989,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,5,11,1
539.25,19.2,0.63,19.2,1.0,0.0,0.0,1019.89,19.2,0.0,1.489,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,1,0,0,0,6,11,1
425.69,19.2,0.0,17.61,0.93,0.0,0.0,1019.796667,19.2,0.0,1.056,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,1,0,0,0,7,11,1
383.47,22.81,0.0,21.21,0.93,0.0,0.0,1019.703333,22.81,1.0,0.9309999999999999,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,1,0,0,0,8,11,1
383.11,32.97,0.5,26.78,0.78,0.0,0.0,1019.61,32.97,1.0,0.9940000000000001,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,9,11,1
518.9,37.82,0.0,28.6,0.69,0.0,0.0,1018.246667,37.82,2.0,1.429,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,10,11,1
471.23,38.05,0.0,30.02,0.73,0.0,0.0,1016.883333,38.05,2.0,0.9940000000000001,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,1,0,0,0,11,11,1
378.56,42.42,0.13,29.99,0.61,0.0,0.0,1015.52,42.42,1.0,0.9940000000000001,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,12,11,1
395.32,40.8,0.0,28.41,0.61,0.0,0.0,1014.68,40.8,1.0,1.555,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,13,11,1
551.36,39.02,0.0,30.17,0.7,0.0,0.0,1013.84,39.02,0.0,1.429,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,14,11,1
573.01,37.19,0.63,30.17,0.76,0.0,0.0,1013.0,37.19,0.0,1.244,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,15,11,1
417.67,31.84,0.0,30.84,0.85,0.0,0.0,1013.236667,34.85,0.0,1.925,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,1,0,0,0,16,11,1
520.18,33.05,0.0,31.45,0.81,0.0,0.0,1013.473333,36.67,0.0,1.925,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,1,0,0,0,17,11,1
504.64,34.87,0.5,30.4,0.84,0.0,0.0,1013.71,34.87,0.0,1.244,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,18,11,1
403.26,34.39,0.0,30.04,0.84,0.0,0.0,1013.74,34.39,0.0,1.555,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,19,11,1
406.0,33.69,1.0,29.79,0.85,0.0,0.0,1013.77,33.69,0.0,1.244,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,1,0,0,0,20,11,1
489.04,37.58,1.0,32.4,0.81,0.0,0.0,1013.8,37.58,0.0,3.108,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,21,11,1
534.96,34.39,1.0,33.6,0.73,0.0,0.0,1015.466667,41.47,0.0,4.974,356.0,12.86,12.86,1,0,0,0,0,0,0,0,1,0,22,11,1
292.98,28.51,1.0,30.08,0.73,0.0,0.0,1017.133333,38.01,0.0,6.216,123.0,23.2025,17.58,1,0,0,0,0,0,0,0,1,0,23,11,1
51.0,28.62,1.0,28.41,0.7,0.0,0.0,1018.8,37.19,0.0,6.216,145.30769230769232,25.101999999999997,13.88,1,0,0,0,0,0,0,0,1,0,0,12,1
43.72,28.33,1.0,32.02,0.87,0.0,0.0,1020.203333,35.39,0.0,6.216,132.0759493670886,25.772,9.18,1,0,0,0,0,0,0,0,1,0,1,12,1
42.36,30.02,1.0,31.1,0.89,0.0,0.0,1021.606667,34.07,0.0,4.346,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,1,0,2,12,1
41.63,32.73,1.0,29.69,0.88,0.0,0.0,1023.01,32.73,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,3,12,1
40.64,33.58,1.0,32.02,0.94,0.0,0.0,1023.513333,33.58,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,0,0,0,0,1,0,4,12,1
39.71,28.25,1.0,30.17,0.87,0.0,0.0,1024.016667,33.58,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,0,1,0,5,12,1
39.18,29.63,1.0,30.17,0.81,0.0,0.0,1024.52,35.39,0.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,0,1,0,6,12,1
38.09,30.4,1.0,28.41,0.75,0.0,0.0,1025.076667,35.39,0.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,0,1,0,7,12,1
37.89,32.54,0.75,26.62,0.65,0.0,0.0,1025.633333,37.19,1.0,6.216,152.73684210526315,23.042499999999997,5.82,1,0,0,0,0,0,0,1,0,0,8,12,1
37.6,37.19,0.75,26.62,0.65,0.0,0.0,1026.19,37.19,1.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,1,0,0,9,12,1
36.87,36.23,0.75,26.61,0.6,0.0,0.0,1026.423333,39.4,1.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,1,0,0,10,12,1
35.67,35.23,0.75,26.55,0.59,0.0071,0.24,1026.656667,39.64,2.0,6.216,149.01612903225808,6.727258064516121,6.14,0,1,0,0,0,0,0,1,0,0,11,12,1
34.47,33.92,1.0,26.55,0.59,0.0024,0.24,1026.89,39.64,1.0,6.216,136.66666666666666,8.43,8.43,0,1,0,0,0,0,0,0,1,0,12,12,1
33.46,35.85,1.0,29.4,0.69,0.0142,0.24,1027.733333,38.72,1.0,6.216,112.07692307692308,7.000769230769229,3.99,0,1,0,0,0,0,0,0,1,0,13,12,1
32.84,37.59,0.75,29.19,0.65,0.0024,0.24,1028.576667,39.87,0.0,6.216,148.42561983471074,4.343016528925628,3.58,0,1,0,0,0,0,0,1,0,0,14,12,1
31.7,36.06,0.75,29.35,0.7,0.0,0.0,1029.42,38.25,0.0,6.216,210.7,5.855,3.27,1,0,0,0,0,0,0,1,0,0,15,12,1
31.78,33.16,0.44,27.69,0.7,0.0,0.0,1030.343333,36.64,0.0,6.216,162.08333333333334,4.994545454545455,4.28,1,0,0,0,0,0,0,0,0,1,16,12,1
32.1,35.49,0.19,27.72,0.73,0.0,0.0,1031.266667,35.49,0.0,6.216,93.66666666666667,6.329166666666667,2.42,1,0,0,0,0,0,0,0,0,1,17,12,1
35.39,34.38,0.19,27.63,0.76,0.0,0.0,1032.19,34.38,0.0,6.216,179.5,4.509285714285714,2.19,1,0,0,0,0,0,0,0,0,1,18,12,1
35.17,35.46,0.75,28.74,0.69,0.0,0.0,1032.496667,38.01,0.0,6.216,148.42561983471074,4.343016528925628,3.58,1,0,0,0,0,0,0,1,0,0,19,12,1
31.57,32.46,0.75,28.68,0.74,0.0,0.0,1032.803333,36.16,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,1,0,0,20,12,1
33.15,34.54,0.75,28.72,0.79,0.0,0.0,1033.11,34.54,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,21,12,1
43.97,34.3,0.75,27.33,0.75,0.0,0.0,1033.013333,34.3,0.0,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,0,0,0,1,0,0,22,12,1
58.405,29.17,0.75,27.47,0.79,0.0,0.0,1032.916667,33.2,0.0,6.216,162.08333333333334,4.994545454545455,4.28,1,0,0,0,0,0,0,1,0,0,23,12,1
72.84,28.46,0.44,25.74,0.75,0.0,0.0,1032.82,32.73,0.0,6.216,150.88275862068966,5.170069444444457,4.44,1,0,0,0,0,0,0,0,0,1,0,13,1
89.19,25.0,0.19,24.82,0.81,0.0,0.0,1033.013333,29.97,0.0,6.216,166.11439114391143,12.796666666666667,4.69,1,0,0,0,0,0,0,0,0,1,1,13,1
96.16,28.21,0.0,24.82,0.87,0.0,0.0,1033.206667,28.21,0.0,6.216,157.48800223811946,0.764651567944251,0.0,1,0,0,0,1,0,0,0,0,0,2,13,1
72.32,26.42,0.0,23.02,0.87,0.0,0.0,1033.4,26.42,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,3,13,1
50.77,26.42,0.0,23.02,0.87,0.0,0.0,1033.74,26.42,0.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,1,0,0,0,0,0,4,13,1
62.32,18.36,0.0,21.21,0.93,0.0,0.0,1034.08,22.81,0.0,6.216,160.71280276816609,9.73,3.36,1,0,0,0,1,0,0,0,0,0,5,13,1
57.11,22.81,0.19,21.21,0.93,0.0,0.0,1034.42,22.81,0.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,6,13,1
53.4,20.97,0.19,24.82,0.87,0.0,0.0,1034.42,28.21,0.0,6.216,144.60204081632654,17.22,6.93,1,0,0,0,0,0,0,0,0,1,7,13,1
66.48,28.21,0.19,24.82,0.87,0.0,0.0,1034.42,28.21,1.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,8,13,1
67.74,31.82,0.19,26.62,0.81,0.0,0.0,1034.42,31.82,1.0,6.216,172.0765100671141,4.491052631578945,2.24,1,0,0,0,0,0,0,0,0,1,9,13,1
56.36,35.39,0.19,26.62,0.7,0.0,0.0,1033.08,35.39,2.0,6.216,162.06432748538012,1.11,1.11,1,0,0,0,0,0,0,0,0,1,10,13,1
51.33,37.19,0.0,28.41,0.7,0.0,0.0,1031.74,37.19,1.0093472750316856,6.216,162.06432748538012,1.11,1.11,1,0,0,0,1,0,0,0,0,0,11,13,1
72.77,41.23,0.0,28.23,0.6,0.0,0.0,1030.4,41.23,1.0093472750316856,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,12,13,1
86.11,41.47,0.0,28.45,0.6,0.0,0.0,1029.86,41.47,1.0093472750316856,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,13,13,1
92.27,41.23,0.0,28.23,0.6,0.0,0.0,1029.32,41.23,1.0093472750316856,6.216,152.289592760181,2.1869457013574753,1.71,1,0,0,0,1,0,0,0,0,0,14,13,1
86.57,39.87,0.0,28.32,0.63,0.0,0.0,1028.78,39.87,1.0093472750316856,6.216,154.98726114649682,1.3355414012738829,0.85,1,0,0,0,1,0,0,0,0,0,15,13,1
